x,y,elev,slope,aspect,ndvi,bio,sm,tem,pre,lst
102.346,30.2946,3203,16.3235,226.66,0.8172,-9999,2983,4.641666666666667,8385,28.752
101.925,30.3095,4194,15.9765,46.5214,0.7369,2419.55,2989,-2,8228,0
100.228,30.3986,4382,7.46301,44.5361,0.5698,-9999,2790,-0.175,6524,0
102.23,30.4519,3964,17.6779,124.033,0.7168,2025.74,2888,4.683333333333334,8241,14.222
102.183,30.5136,4151,10.7239,126.303,0.7542,2250.93,3086,1.1333333333333333,8135,0
100.047,30.5561,3883,15.7024,191.23,0.6464,-9999,2909,4.35,6097,0
101.115,30.5897,4434,14.3898,320.773,0.5977,-9999,2874,0.03333333333333333,6960,0
100.829,30.6691,4589,6.70303,254.959,0.5715,2332.74,3045,-0.975,6951,0
102.643,30.6996,3057,14.1391,82.0709,0.6627,-9999,3078,6.008333333333334,8403,0
100.021,30.7468,3952,8.41863,338.288,0.6872,-9999,2810,2.6416666666666666,6166,0
103.014,30.8079,4510,8.95243,358.818,0.3438,1438.28,3089,-3.2166666666666663,9069,0
101.687,30.8481,4471,8.07416,62.1027,0.601,2144.03,2887,-2.275,7840,0
101.712,30.8665,3840,18.9884,27.2632,0.7957,-9999,2979,2.091666666666667,7369,0
100.793,30.9248,4449,8.21186,107.179,0.6538,1799.26,2837,-1.2,6932,0
103.122,30.9262,3143,15.6204,20.1363,0.7309,-9999,3258,2.85,8947,0
100.761,30.9434,4434,10.885,94.3244,0.7031,1988.18,2918,-1.2583333333333333,6963,0
100.147,30.9446,3785,10.0151,75.6982,0.7373,-9999,2846,4.241666666666666,6223,0
101.692,31.0249,3643,13.1235,161.429,0.7194,-9999,2937,3.45,7233,0
101.436,31.0956,4582,17.439,179.749,0.3059,-9999,2869,-1.9416666666666669,7713,28.080000000000002
101.768,31.1061,4010,10.7975,79.8832,0.6303,1979.59,2970,-0.4833333333333333,7720,0
100.127,31.1348,4371,14.1071,261.419,0.6193,2313.97,2883,-0.375,6594,0
102.343,31.1413,4012,16.4478,96.8331,0.7814,2011.57,2903,1.3833333333333333,7852,0
101.884,31.1486,3090,25.8299,158.298,0.745,1941.33,2790,8.291666666666668,6800,0
101.375,31.1746,4734,3.40103,69.049,0.4193,-9999,2943,-4.108333333333333,8093,0
103.111,31.2178,4156,25.0082,248.66,0.5543,1430.82,2971,-0.7,9187,0
102.519,31.2586,3934,11.6403,313.623,0.8105,-9999,3034,2.308333333333333,7960,0
102.432,31.2744,3955,6.96317,194.947,0.7618,-9999,3171,3.3416666666666663,7820,0
103.263,31.2884,3793,6.83539,12.8334,0.5251,2625.15,2991,0.4583333333333333,9546,0
100.098,31.3519,4694,11.776,136.312,0.6396,1409.14,2904,-0.6833333333333333,6819,0
100.145,31.3863,4459,15.1241,70.4086,0.6075,2228,2853,1.1166666666666667,6741,0
101.758,31.3964,4026,4.11939,251.691,0.6912,2193.06,2920,-0.5,7948,9.778
102.816,31.401,3113,18.5965,183.749,0.8172,-9999,3227,3.9833333333333334,8358,0
99.8344,31.5673,4787,17.5302,42.3698,0.2161,-9999,2800,-5.825,6913,0
101.944,31.6608,3545,10.9644,73.623,0.7734,-9999,2955,2.291666666666667,8301,0
103.795,31.6699,2050,9.71992,193.935,0.8648,-9999,3664,9,8969,0
102.701,31.717,4257,3.15596,211.276,0.4422,2043.71,2989,-1.9916666666666667,9300,0
100.636,31.759,3996,6.99278,231.039,0.7182,-9999,2801,0.9666666666666666,7202,0
101.904,31.7767,3327,21.181,84.7621,0.7963,-9999,3028,7.15,7460,0
103.124,31.7775,3754,5.49936,170.207,0.7452,2020.85,2954,-0.1,9181,0
103.174,31.7991,3754,15.2481,356.214,0.6015,-9999,3053,-3.3166666666666664,9444,0
101.42,31.8269,4582,2.78625,148.229,0.5465,1573.57,2910,-2.35,8345,0
103.383,31.8422,2996,16.7323,89.7379,0.8562,-9999,3197,4.308333333333334,8527,0
102.118,31.9342,2880,12.9025,156.218,0.824,-9999,2943,10.091666666666667,7540,12.586
103.284,31.9361,3804,10.5741,99.7146,0.7899,-9999,3055,0.85,8912,0
101.152,31.944,4366,15.6157,285.565,0.6958,2356.14,2885,-0.1,7914,0
100.168,32.0148,4355,5.08179,44.2027,0.5888,1648.5,2965,-1.45,7234,0
103.467,32.031,3648,12.7496,270.76,0.7816,-9999,3059,1.425,8847,0
101.276,32.0536,4434,0.129709,353.66,0.5455,1322.4,2854,-3.3083333333333336,8377,0
103.847,32.1071,3117,14.2071,172.71,0.6773,-9999,3120,4.633333333333334,9233,0
100.39,32.1464,3917,2.51852,38.0749,0.7212,2179.12,2872,2.1416666666666666,7224,0
103.092,32.1516,2988,10.4941,101.128,0.8486,-9999,2897,5.583333333333334,8417,0
103.991,32.1583,3216,19.8688,104.094,0.8515,-9999,3425,4.1,9488,0
101.807,32.2084,3357,18.5357,115.151,0.7906,-9999,2987,6.4833333333333325,7980,0
100.788,32.2398,4465,8.77489,53.7611,0.581,-9999,2866,-1.7333333333333332,7998,0
104.006,32.2562,2761,23.633,253.077,0.8681,-9999,3564,5.475,9203,0
102.974,32.2762,4254,7.18101,118.116,0.5426,1455.51,2999,-1.9333333333333331,9347,0
101.364,32.2944,3866,6.13064,187.96,0.7264,2142.6,2881,1.9166666666666667,8248,0
99.7951,32.3348,4156,2.22025,110.772,0.6818,1933.57,2763,-0.38333333333333336,6945,0
103.728,32.3655,2695,12.2087,125.738,0.6627,2145.91,2955,7.841666666666667,8290,0
101.196,32.4272,3807,9.03507,160.483,0.695,2121.39,2890,2.85,8026,0
103.95,32.4395,3430,17.2905,324.644,0.7719,2507.23,2986,0.29166666666666663,9005,0
101.973,32.5321,3574,3.58792,87.1433,0.7545,2141.01,2918,2.7583333333333333,8223,0
100.585,32.5362,3957,7.18999,142.812,0.6892,2060.08,2911,-0.25833333333333336,7979,0
102.463,32.5595,3874,3.84737,317.712,0.7576,2303.06,2976,1.0416666666666665,8629,0
102.805,32.5619,4427,3.50359,113.844,0.4155,1276.66,2992,-4.458333333333334,9601,0
104.302,32.609,-9999,-9999,-9999,0.8078,-9999,3113,2.541666666666667,8406,0
102.535,32.6101,3801,2.04132,1.80874,0.7254,2345.64,2947,0.6083333333333333,8710,0
100.461,32.6808,4033,6.32263,26.1025,0.6831,1844.89,2845,-0.9083333333333334,7786,0
101.413,32.6814,4350,5.79628,71.2527,0.6103,-9999,2924,-1.6333333333333333,8461,0
100.31,32.7238,4335,11.3677,196.767,0.7218,1804.45,2860,-1.825,7742,0
101.46,32.7687,3469,6.96722,136.658,0.7252,2148.1,2953,2.55,8185,0
103.029,32.813,3750,3.72208,44.8443,0.79,2435.13,3005,0.475,8746,0
103.24,32.8348,3934,6.14232,34.2069,0.7473,-9999,3058,-0.8916666666666666,8843,0
101.562,32.8798,4003,4.30512,61.6477,0.6791,2036.07,2944,-0.5666666666666667,8538,0
100.33,32.9944,4269,4.55727,177.393,0.6706,-9999,2879,-2.3583333333333334,7743,0
102.608,33.0257,3462,0.891989,302.542,0.698,2277.09,3139,2.8833333333333333,8399,0
103.484,33.123,3923,4.01907,260.89,0.6782,2332.7,3017,-1.2666666666666666,8730,0
102.645,33.1485,3451,0.356227,329.826,0.7987,2260.87,3298,3.058333333333333,8272,0
103.218,33.1779,3625,0.835163,120.964,0.6048,2125.69,2978,1.1583333333333334,8255,0
102.785,33.1996,3482,2.15653,100.713,0.8275,2242.7,3096,2.566666666666667,8202,0
101.257,33.2342,4734,2.77919,240.2,0.2523,1254.97,2774,-5.05,9016,0
100.885,33.3107,4364,5.71734,148.374,0.4782,1533.49,2861,-3.9583333333333335,8350,0
101.53,33.3567,3851,4.67152,303.52,0.7174,2161.76,2996,-0.25,8835,0
101.789,33.3968,3621,1.80357,308.553,0.796,2361.33,2840,1.3083333333333333,8810,0
104.111,33.4696,2915,17.0006,5.41923,0.8886,-9999,2987,4.116666666666666,7371,0
101.995,33.5201,3600,3.05067,211.379,0.7949,2327.08,2928,2.1333333333333333,8565,0
102.542,33.5819,3611,5.4884,119.199,0.8198,2318.5,3057,2.441666666666667,8230,0
101.652,33.6251,3824,7.87277,341.008,0.8202,2393.2,2913,-0.19166666666666668,8529,0
102.007,33.7088,3754,1.31184,77.7086,0.8175,2375.7,3083,1.1666666666666665,8397,0
102.475,33.7584,3434,0.13206,319.399,0.7865,2188.52,3168,2.6083333333333334,8102,0
100.4,33.7995,4078,9.94285,112.78,0.6849,1803.49,2908,-1.2166666666666666,7228,0
102.136,33.8382,3432,0.0286479,90,0.78,2260.1,3081,2.333333333333333,8026,0
102.301,33.8638,3432,0.0143239,90,0.7674,2232.36,3086,2.7,7960,0
101.784,33.8705,3693,3.00649,181.637,0.7795,2303.12,3109,0.6333333333333333,8016,0
103.068,33.874,3794,1.6738,348.402,0.7531,2157.07,3049,0.3416666666666667,8186,0
101.936,33.8901,3538,1.45876,43.4089,0.7974,2352.05,3068,1.3166666666666667,8144,0
101.592,33.9012,3777,4.34286,220.059,0.7954,2250.7,2979,-0.016666666666666666,8074,0
100.032,33.9276,4167,1.98796,160.652,0.5884,1700.47,2749,-1.8166666666666669,6479,0
101.09,34.0354,4161,10.865,91.4554,0.7559,1686.79,2899,-1.6416666666666668,7768,0
100.331,34.0823,4415,4.68968,60.1143,0.6707,1673.37,2936,-4.133333333333334,7178,0
102.274,34.0886,3694,3.0739,217.243,0.7238,1943.72,2956,0.95,7877,0
103.458,34.2134,3980,6.99876,317.063,0.5875,1331.24,3000,-2.666666666666667,8016,0
100.692,34.2861,4437,5.45896,208.006,0.392,1181.17,2647,-4.583333333333334,7290,0
102.975,34.2981,3957,5.85238,0,0.4969,1367.53,2866,-1.575,8114,0
103.455,34.3803,3481,9.38687,105.886,0.803,-9999,2997,1.925,7643,0
103.162,34.4079,3560,4.71248,283.594,0.7487,2055.91,2946,0.8916666666666666,7807,0
100.791,34.4658,4201,1.07341,148.643,0.7134,1627.59,2897,-1.8333333333333333,6789,0
99.824700000000007,34.478,4037,3.08624,105.325,0.7279,1717.1,2662,-2.3833333333333333,5372,0
100.687,34.4885,3644,1.8239,23.8483,0.7405,1653.63,2870,0.008333333333333333,6486,0
103.451,34.537,3178,8.96563,337.254,0.8553,2359.59,2890,2.7583333333333333,7170,0
102.106,34.5955,3531,4.22201,2.52327,0.8061,2257.81,2785,1.125,7369,0
101.043,34.6689,4001,5.6561,337.124,0.7278,1741.51,2801,-1.4583333333333335,6721,0
101.208,34.6714,3869,1.91185,286.535,0.7366,1952.12,2978,-1.0166666666666666,6999,0
103.176,34.7126,3108,6.63512,124.493,0.7283,2278.8,2696,2.9916666666666667,7099,0
103.589,34.8286,2695,6.47014,59.5345,0.8481,-9999,2715,3.091666666666667,6907,0
101.37,34.8402,3807,4.80496,237.633,0.7488,1828.03,2864,-0.6083333333333333,6767,0
101.492,34.8782,3622,1.01986,167.428,0.7422,1848.73,2795,0.19166666666666668,6696,0
101.036,34.8898,4305,1.4637,325.766,0.6127,1381.14,2714,-3.6333333333333337,6643,0
99.8028,34.9249,4340,4.79196,351.338,0.5684,1326.61,2635,-4.2,5231,0
102.559,34.9357,4033,6.04516,225.861,0.7177,1890.56,2993,-1.7,7717,0
102.035,35.0441,3555,1.04563,179.215,0.7439,2190.7,2947,0.4916666666666667,6987,0
102.076,35.0591,3802,4.29504,187.267,0.7488,2128.23,2915,-0.016666666666666666,7111,0
102.608,35.1105,3791,4.38429,304.908,0.7423,2309.84,2840,-0.6666666666666667,7248,0
102.777,35.1834,3361,2.33881,61.0817,0.7668,2323.18,2819,0.625,6999,0
100.998,35.2917,3538,2.48942,291.771,0.6282,1842,2444,0.6916666666666667,5562,0
102.3,35.3533,3746,8.65004,179.576,0.7151,1896.03,2693,-0.4916666666666667,6765,0
101.871,35.3817,3312,8.39354,211.913,0.7178,2072.22,2630,1.1083333333333334,6410,0
101.409,35.418,4074,5.80939,239.181,0.6573,-9999,2648,-2.933333333333333,6145,0
100.379,35.4223,4172,2.33638,8.27905,0.5614,1394.92,2639,-3.2416666666666663,5213,0
100.633,35.4437,3666,3.51021,45,0.6911,1787.11,2229,-1,5185,0
102.581,35.4623,3628,5.34308,170.072,0.6607,1709.31,2872,0.31666666666666665,6545,0
102.418,35.4663,3301,1.77266,136.637,0.7212,2307.17,2702,1.6583333333333332,6196,0
101.457,35.5202,4071,7.13886,265.593,0.6086,1261.81,2754,-4.916666666666666,6243,0
102.366,35.5254,3566,4.16616,116.169,0.7672,1911.55,2707,0.325,6183,0
101.829,35.5414,3889,4.6189,8.63158,0.7098,1472.56,2566,-2.5083333333333333,6387,0
100.913,35.5927,3224,1.8113,348.601,0.4151,1091.88,2205,2.458333333333333,4810,0
99.9271,35.598,3366,0.689676,105.046,0.5489,1224.61,2402,2.25,3785,0
101.385,35.6047,3846,9.96241,307.017,0.7196,1629.78,2598,-2.075,5668,0
102.547,35.63,4127,9.1183,322.086,0.536,-9999,2789,-3.4833333333333334,6637,0
102.211,35.6925,3233,4.83499,207.36,0.6534,1385.04,2511,1.7583333333333333,5484,0
102.042,35.7356,2903,22.8556,77.8103,0.5057,1497.48,2259,5.025,4860,0
101.229,35.7385,3364,2.21592,302.869,0.6283,1590.1,2336,0.525,4859,0
100.839,35.8184,3196,0.866799,345.16,0.4475,-9999,2270,2.475,4406,0
100.169,35.8369,3165,0.147474,60.9454,0.4861,1316.08,2212,2.683333333333333,3854,0
100.464,35.8398,2591,3.26596,118.811,0.1184,843.265,2271,6.183333333333334,3788,0
101.838,35.847,3835,9.04563,189.263,0.6965,1795.03,2704,-1.6666666666666667,5598,0
100.09,35.8599,3187,0.772119,40.486,0.5986,1627.7,2191,1.9333333333333331,3772,0
100.693,35.8916,3111,1.58017,313.531,0.4141,1004.26,2234,2.975,4086,0
100.895,35.9387,2661,3.10504,3.83164,0.4461,1258.6,2281,4.925,4030,0
99.9913,35.9653,3419,4.34223,69.7751,0.5406,1156.32,2089,1.7166666666666668,3732,0
102.152,35.9702,2898,1.80411,132.427,0.5367,1417.83,2346,3.7416666666666663,4685,0
101.564,36.03,2746,5.63786,312.742,0.5909,1571.65,2307,4.183333333333334,4454,0
102,36.2445,3085,11.0648,207.155,0.7046,1957.36,2410,1.525,4829,0
101.256,36.2595,3728,10.8131,194.091,0.6624,1886.04,2409,-1.7416666666666667,4947,0
102.36,36.2963,2763,4.95147,43.9477,0.6047,1651.45,2423,2.275,4471,0
102.197,36.3227,3300,8.60195,42.6559,0.7269,1981.13,2475,0.125,4892,0
100.054,36.3556,2985,0.628272,226.848,0.1694,715.89,2077,3.7166666666666663,3347,0
100.095,36.5574,3469,3.4147,41.7731,0.7421,1704.55,2184,-0.625,3672,0
102.364,36.5887,2522,4.40018,111.438,0.5919,-9999,2199,4.616666666666666,3905,0
101.533,36.6371,2390,3.59199,347.347,0.4439,-9999,2173,4.808333333333334,3953,0
99.8928,36.6492,3347,3.78212,24.8205,0.7439,1611.99,2164,0.5833333333333333,3348,0
101.645,36.7316,2605,2.01127,118.024,0.4738,-9999,2163,4.358333333333333,4261,0
101.783,36.9927,2909,4.68642,310.052,0.8114,-9999,2078,1.325,4302,0
100.701,37.2662,3444,2.24264,231.74,0.6539,1875.26,1835,-1.3916666666666666,4235,0
102.461,37.3659,2999,9.75732,350.291,0.7103,-9999,2365,-1.8916666666666668,4211,0
102.238,37.3727,3441,2.20631,232.647,0.5337,2008.65,2273,-4.091666666666667,4673,0
100.693,37.3762,3957,6.5204,284.31,0.472,1306.11,2433,-5.516666666666667,4520,0
100.162,37.5929,3989,7.04196,205.087,0.5431,-9999,2232,-5.733333333333333,4031,0
100.073,37.6021,3829,6.41335,339.63,0.5952,1676.39,2011,-5.241666666666666,3913,0
101.102,37.6867,3419,1.66324,80.3349,0.7284,2863.15,2167,-3.1333333333333333,4046,0
100.723,37.8797,4019,9.34744,9.1762,0.448,1206.16,2200,-6.133333333333334,4506,0
100.218,37.9153,3584,1.63828,219.325,0.6437,1784.95,1940,-4.983333333333333,3782,0
99.9216,37.9487,3756,1.38353,53.8418,0.597,1256.07,2224,-5.125,3655,0
100.254,38.0367,3760,7.35111,30.9638,0.4888,1009.53,2269,-6.133333333333334,4244,0
100.156,38.0479,4182,8.51324,58.3141,0.164,-9999,2069,-8.433333333333334,4214,0
100.673,38.1668,3689,9.85923,184.538,0.6265,1517.04,2108,-4.991666666666666,4159,0
99.8912,38.1692,3769,6.3379200000000004,21.4542,0.1131,992.555,2130,-6.416666666666667,3818,27.566000000000003
100.052,38.1996,3081,5.39933,12.9151,0.6339,-9999,1736,-2.925,3580,29.233999999999998
99.8484,38.6869,3167,10.1968,199.19,0.6598,1503.1,1953,-4.008333333333334,3680,29.304000000000002
100.063,37.1617,3194,0,-1,0.2869,-9999,1931,-0.675,3410,0
