x,y,z
2409.5151515151515,2134.672727272727,2113.0444444444443
2496.1923076923076,2226.714285714286,2103.7391304347825
2613.655172413793,2430.9166666666665,2131.08
2495.1388888888887,2312.681818181818,2153.867469879518
2691.3333333333335,2414.548387096774,2227.2179487179487
2629.2820512820513,2442.3859649122805,2252.4337349397592
2465.4166666666665,2218.2586206896553,2030.3461538461538
2642.5897435897436,2419.173076923077,2304.6136363636365
2495.1388888888887,2312.681818181818,2153.867469879518
2345.133333333333,2038.3846153846155,2059.42
2560.3684210526317,2375.5555555555557,2107.176470588235
2582.3617021276596,2338,2144.860465116279
2339.1428571428573,2131.925925925926,2066.3636363636365
2302.8333333333335,2131.842105263158,2165.935483870968
2345.133333333333,2038.3846153846155,2059.42
2408.222222222222,2141.3518518518517,2178.842857142857
2636.527777777778,2511.1372549019607,2275.537634408602
2527.242424242424,2265.549019607843,2182.25
2552.6857142857143,2373.8636363636365,2109.5529411764705
2431.676470588235,2259.309090909091,1976.0526315789473
2586.4210526315787,2337.730769230769,2134.864197530864
2337.2631578947367,2176.2909090909093,2195.9523809523807
2616.6041666666665,2305.480769230769,2137.883116883117
2616.6041666666665,2305.480769230769,2137.883116883117
2616.6041666666665,2305.480769230769,2137.883116883117
2335.2580645161293,2123.9661016949153,2066.3636363636365
2549.609756097561,2269.9692307692308,2100.1290322580644
2598.970588235294,2337.730769230769,2134.864197530864
2623.3695652173915,2363.7272727272725,2230.1176470588234
2466.125,2217.0576923076924,2116.843373493976
2616.6041666666665,2305.480769230769,2137.883116883117
2349.4827586206898,2047.7454545454545,2067.403846153846
2561.1666666666665,2250.1,2161.817073170732
2616.6041666666665,2305.480769230769,2137.883116883117
2616.6041666666665,2305.480769230769,2137.883116883117
2550.25,2211.5333333333333,2154.9655172413795
2506.1428571428573,2188.2727272727275,2057.6506024096384
2613.125,2374,2196.139534883721
2365.7741935483873,2047.7454545454545,2067.403846153846
2452.0857142857144,2223.5098039215686,2024.5955056179776
2604.948717948718,2389.927536231884,2183.220930232558
2474.5,2285.409090909091,2061.3552631578946
2628.6923076923076,2300.3454545454547,2175.15
2474.5,2285.409090909091,2061.3552631578946
2564.051282051282,2252.5692307692307,2131.2023809523807
2409.4594594594596,2107.169491525424,2049.3555555555554
2409,2129.2033898305085,2146.4
2500.25,2191.1111111111113,2002.2151898734178
2346.823529411765,2151.169491525424,2044.5744680851064
2467.1176470588234,2271.2638888888887,2064.7702702702704
2307.1052631578946,2067.5737704918033,2141.3636363636365
