x,y,z
1677.75,1730.6153846153845,1750.65
1487.875,1541.8461538461538,1674.45
1733.25,1670.857142857143,1598.6129032258063
1676.75,1685.4375,1719.7916666666667
1868,1664.875,1888.5714285714287
1786.875,1899.3,1784.142857142857
1780.75,1899.3,1784.142857142857
1510.125,1614.8,1669.5217391304348
1752.25,1670.857142857143,1598.6129032258063
1921.125,1920,1849.1
1420.25,1460.25,1571.7692307692307
1693.25,1677.3076923076924,1662.2592592592594
1776.75,1783.7777777777778,1910.875
1452.875,1505.9411764705883,1615.695652173913
1674.625,1710,1666.6818181818182
1664.75,1710,1666.6818181818182
1464.375,1390.7142857142858,1547.6
1668.375,1642,1720.9166666666667
1700.75,1563.4444444444443,1630.44
1653.75,1697.3076923076924,1680
1624.875,1673.5833333333333,1692.5652173913043
1539.25,1524.6153846153845,1600
1901.625,1928.3333333333333,1848.5555555555557
1746.5,1576.7,1550.6666666666667
1419.375,1460.25,1571.7692307692307
1640.125,1688.764705882353,1647.3103448275863
1491.25,1499.2307692307693,1625.904761904762
1770.5,1644.857142857143,1609
1685.375,1698.2307692307693,1645.4736842105262
1880,1913.5714285714287,1882.3333333333333
1724.25,1644.857142857143,1609
1702.75,1507.5333333333333,1637.2083333333333
1589.875,1544.7222222222222,1583.6315789473683
1876.75,1850.5714285714287,1920.8181818181818
1608.5,1631.4666666666667,1638.6923076923076
1754.625,1572.5555555555557,1507.2272727272727
1927.625,1836.4285714285713,1920.8181818181818
